name|netacuity_id|targeting_tag|state_id
Turakapalle|964528|CITY_TURAKAPALLE|52009994
Mangla|928612|CITY_MANGLA|52028058
Ghanshyampur|896217|CITY_GHANSHYAMPUR|52010044
Raghavendra Colony|946421|CITY_RAGHAVENDRA_COLONY|52033962
Nipania|1345094|CITY_NIPANIA|52010027
Chandpura|1351073|CITY_CHANDPURA|52010044
Chandu|1338618|CITY_CHANDU|52010008
Achutapuram|863284|CITY_ACHUTAPURAM|52033962
Dingali|891537|CITY_DINGALI|52001309
Sanaswadi|952240|CITY_SANASWADI|52001320
Kalluru|909488|CITY_KALLURU|52009994
Modasa|660742|CITY_MODASA|52010002
Badaun|868307|CITY_BADAUN|52010044
Kalingal|909236|CITY_KALINGAL|52010036
Bajipura|869703|CITY_BAJIPURA|52010002
Khangabok|915336|CITY_KHANGABOK|52024803
Udayapur|1354501|CITY_UDAYAPUR|52010044
Pamenahalli|940254|CITY_PAMENAHALLI|52010011
Jalpura|1351965|CITY_JALPURA|52010044
Peruvallur|943416|CITY_PERUVALLUR|52010018
Gannaram|895159|CITY_GANNARAM|52033962
Tulihal|726371|CITY_TULIHAL|52024803
Gundala|899083|CITY_GUNDALA|52033962
Tikari|963107|CITY_TIKARI|52010027
Gummadavalli|898996|CITY_GUMMADAVALLI|52033962
Kempanahalli|913980|CITY_KEMPANAHALLI|52010011
Mahadebpur|1355766|CITY_MAHADEBPUR|52001309
Kotikalapudi|919760|CITY_KOTIKALAPUDI|52009994
Sitapura|1349172|CITY_SITAPURA|52010035
Khirpai|916659|CITY_KHIRPAI|52001309
Biswanathpur|1355572|CITY_BISWANATHPUR|52001309
Vinnamala|967285|CITY_VINNAMALA|52009994
Khadgaon|914551|CITY_KHADGAON|52001320
Kadamwadi|907863|CITY_KADAMWADI|52001320
Kotda|919645|CITY_KOTDA|52010002
Baswapur|873811|CITY_BASWAPUR|52033962
Shirol|1342338|CITY_SHIROL|52001320
Mannamangalam|929061|CITY_MANNAMANGALAM|52010018
Amarheri|865016|CITY_AMARHERI|52010008
Inkollu|743930|CITY_INKOLLU|52009994
Kilakarai|738157|CITY_KILAKARAI|52010036
Lakrehr|923126|CITY_LAKREHR|52024787
Bamanpukur|870660|CITY_BAMANPUKUR|52001309
Ekauna|1334039|CITY_EKAUNA|52009998
Akonda|864351|CITY_AKONDA|52010044
Shahpura|1349136|CITY_SHAHPURA|52010035
Bali Chak|870288|CITY_BALI_CHAK|52001309
Meoka|931078|CITY_MEOKA|52010008
Safdarjung Enclave|950575|CITY_SAFDARJUNG_ENCLAVE|52009999
Kallur|1349511|CITY_KALLUR|52033962
Edakkad|893201|CITY_EDAKKAD|52010018
Sengadu|954827|CITY_SENGADU|52010036
Jangalapalli|1349891|CITY_JANGALAPALLI|52010036
Ghunsa|896839|CITY_GHUNSA|52010044
Budhaul|880819|CITY_BUDHAUL|52009998
Debagram|726643|CITY_DEBAGRAM|52001309
Shela|955615|CITY_SHELA|52010002
Bilkal|1349375|CITY_BILKAL|52033962
Ambarnagar|865172|CITY_AMBARNAGAR|52001309
Vilad|967235|CITY_VILAD|52001320
Jehanabad|595091|CITY_JEHANABAD|52009998
Balrau|870527|CITY_BALRAU|52010044
Raniband|948286|CITY_RANIBAND|52001309
Jemadeipur|905883|CITY_JEMADEIPUR|52010030
Umamaheswarapuram|1333354|CITY_UMAMAHESWARAPURAM|52009994
Bodna|1341387|CITY_BODNA|52001320
Nabi Purwa|933895|CITY_NABI_PURWA|52010044
Bhuri|878221|CITY_BHURI|52001309
Kothapalle|919700|CITY_KOTHAPALLE|52009994
Kumaranellur|920812|CITY_KUMARANELLUR|52010018
Mittachintavaripalle|931678|CITY_MITTACHINTAVARIPALLE|52009994
Shikrapur|1342335|CITY_SHIKRAPUR|52001320
Chandragiri|1349384|CITY_CHANDRAGIRI|52033962
Dhabli|889300|CITY_DHABLI|52010027
Krishnasagar|920090|CITY_KRISHNASAGAR|52033962
Joka|907144|CITY_JOKA|52001309
Duggirala|737834|CITY_DUGGIRALA|52009994
Pandakkal|940512|CITY_PANDAKKAL|52010034
Ganeshwadi|894794|CITY_GANESHWADI|52001320
Chandkhed|882739|CITY_CHANDKHED|52001320
Daulatpura|1347960|CITY_DAULATPURA|52010035
Channarayapatna|883008|CITY_CHANNARAYAPATNA|52010011
Tughlakabad|726140|CITY_TUGHLAKABAD|52009999
Nakrekal|726509|CITY_NAKREKAL|52033962
Mallapura|927680|CITY_MALLAPURA|52010011
Bansabati|871711|CITY_BANSABATI|52001309
Nichitpur|1355807|CITY_NICHITPUR|52001309
Una|741697|CITY_UNA|52024787
Damla|887225|CITY_DAMLA|52010008
Kamali|1337673|CITY_KAMALI|52024787
Hamirpura|1343811|CITY_HAMIRPURA|52010027
Shankarpalli|955474|CITY_SHANKARPALLI|52033962
Tarai|1354378|CITY_TARAI|52010044
Polta|944962|CITY_POLTA|52001309
Kotturpuram|726543|CITY_KOTTURPURAM|52010036
Imaliya|902875|CITY_IMALIYA|52010027
Karaimedu|911487|CITY_KARAIMEDU|52010036
Alodi|864826|CITY_ALODI|52001320
Sriramapura|958857|CITY_SRIRAMAPURA|52010011
Dhanas|1335166|CITY_DHANAS|52024520
Nolambur|938192|CITY_NOLAMBUR|52010036
Kuttur|726279|CITY_KUTTUR|52010018
Manjari|928897|CITY_MANJARI|52001320
Guttikonda|899619|CITY_GUTTIKONDA|52009994
Beli|1337238|CITY_BELI|52024787
Dantli|887590|CITY_DANTLI|52010035
Anupagarh|664987|CITY_ANUPAGARH|52010035
Fatehgarh|1351508|CITY_FATEHGARH|52010044
Nalgora|935344|CITY_NALGORA|52001309
Padarai|939040|CITY_PADARAI|52010036
Bodu|880034|CITY_BODU|52033962
Puyni|946219|CITY_PUYNI|52001320
Salpa|951814|CITY_SALPA|52001309
Muthur|933812|CITY_MUTHUR|52010036
Dugrain|892588|CITY_DUGRAIN|52024787
Ikkurru|902806|CITY_IKKURRU|52009994
Nongmynsong|741117|CITY_NONGMYNSONG|52010026
Hasanpura|901168|CITY_HASANPURA|52009998
Chanda|1355578|CITY_CHANDA|52001309
Penukonda|943221|CITY_PENUKONDA|52009994
Lamahi|923405|CITY_LAMAHI|52010044
Balapar|870103|CITY_BALAPAR|52010044
Satgachhi|954000|CITY_SATGACHHI|52001309
Kuppadi|921470|CITY_KUPPADI|52010018
Perinad|943283|CITY_PERINAD|52010018
Sarurpur|953810|CITY_SARURPUR|52010008
Amwala Uparla|865669|CITY_AMWALA_UPARLA|52028102
Hadmatiya|1336704|CITY_HADMATIYA|52010002
Badvel|726040|CITY_BADVEL|52009994
Bindki|879170|CITY_BINDKI|52010044
Salbani|1355874|CITY_SALBANI|52001309
Oinam|938525|CITY_OINAM|52024803
Harpur|900973|CITY_HARPUR|52009998
Civil Lines|886349|CITY_CIVIL_LINES|52010044
Dahej|659290|CITY_DAHEJ|52010002
Tummalapalli|964407|CITY_TUMMALAPALLI|52009994
Kudwa|920367|CITY_KUDWA|52001320
Gopalapur|1349450|CITY_GOPALAPUR|52033962
Ahmadguda|863847|CITY_AHMADGUDA|52033962
Undri|1342443|CITY_UNDRI|52001320
Muriyad|933534|CITY_MURIYAD|52010018
Badikayalapalle|868454|CITY_BADIKAYALAPALLE|52009994
Alakode|864473|CITY_ALAKODE|52010018
Pallapur|940052|CITY_PALLAPUR|52010011
Rayalam|738380|CITY_RAYALAM|52009994
Vadama|966072|CITY_VADAMA|52009994
Patharwadi|942456|CITY_PATHARWADI|52001320
Bhatar|1355553|CITY_BHATAR|52001309
Chanchal|882496|CITY_CHANCHAL|52001309
Gadapur|1346160|CITY_GADAPUR|52010030
Paleri|939926|CITY_PALERI|52010018
Drabi|892261|CITY_DRABI|52018194
Umarpur|965336|CITY_UMARPUR|52010044
Marenahalli|929513|CITY_MARENAHALLI|52010011
Chomu|885912|CITY_CHOMU|52010035
Barjala|872783|CITY_BARJALA|52010043
Kaliyanur|909293|CITY_KALIYANUR|52010036
Sumerpur|726488|CITY_SUMERPUR|52010035
Vedayapalem|966761|CITY_VEDAYAPALEM|52009994
Gollakuppam|897681|CITY_GOLLAKUPPAM|52010036
Parner|726342|CITY_PARNER|52001320
Reru|949420|CITY_RERU|52010031
Macharam|925060|CITY_MACHARAM|52033962
Gupteshwar|899322|CITY_GUPTESHWAR|52010027
Naruana|936459|CITY_NARUANA|52010031
Devlai|889131|CITY_DEVLAI|52001320
Devrukh|889156|CITY_DEVRUKH|52001320
Ratanpura|1349006|CITY_RATANPURA|52010035
Salgaon|664979|CITY_SALGAON|52001320
Elandakuttai|893368|CITY_ELANDAKUTTAI|52010036
Karsan|912421|CITY_KARSAN|52010044
Asangaon|867123|CITY_ASANGAON|52001320
Tera|962227|CITY_TERA|52010044
Nagireddipalle|1349673|CITY_NAGIREDDIPALLE|52033962
Bhartpur|876637|CITY_BHARTPUR|52024787
Bhorgarh|726137|CITY_BHORGARH|52009999
Anjugramam|866131|CITY_ANJUGRAMAM|52010036
Gokul Chak|897587|CITY_GOKUL_CHAK|52001309
Kandikatkur|910499|CITY_KANDIKATKUR|52033962
Karunapuram|726272|CITY_KARUNAPURAM|52010018
Peramangalam|943247|CITY_PERAMANGALAM|52010018
Mallasandra|927691|CITY_MALLASANDRA|52010011
Parbatipur|1355822|CITY_PARBATIPUR|52001309
Indrapura|903057|CITY_INDRAPURA|52010035
Panniyankara|940968|CITY_PANNIYANKARA|52010018
Parasia|1353512|CITY_PARASIA|52010044
Bukkacherla|880966|CITY_BUKKACHERLA|52009994
Manpur Uttar|929153|CITY_MANPUR_UTTAR|52028102
Bagi|868906|CITY_BAGI|52010044
Palangarai|939793|CITY_PALANGARAI|52010036
Kotwa|919967|CITY_KOTWA|52010044
Beypore|875156|CITY_BEYPORE|52010018
Dharau|890171|CITY_DHARAU|52010044
Barat Pahari|872293|CITY_BARAT_PAHARI|52010044
Jadabpur|726650|CITY_JADABPUR|52001309
Ballipur|870465|CITY_BALLIPUR|52010044
Dhaula Kuan|890414|CITY_DHAULA_KUAN|52009999
Palsunda|940178|CITY_PALSUNDA|52001309
Jaichandpura|903896|CITY_JAICHANDPURA|52010035
Gollagunta|897674|CITY_GOLLAGUNTA|52009994
Bandivarigudem|871207|CITY_BANDIVARIGUDEM|52009994
Karunakaracheri|912513|CITY_KARUNAKARACHERI|52010036
Khera|1348482|CITY_KHERA|52010035
Bhupati Nagar|878168|CITY_BHUPATI_NAGAR|52001309
Gangal|894863|CITY_GANGAL|52001309
Kantalia|911122|CITY_KANTALIA|52001309
Kavanur|1341142|CITY_KAVANUR|52010018
Kodgaon|918045|CITY_KODGAON|52001320
Dewari|1337442|CITY_DEWARI|52024787
Harda Khurd|900554|CITY_HARDA_KHURD|52010027
Nandigram|935687|CITY_NANDIGRAM|52001309
Savali|954305|CITY_SAVALI|52001320
Jalalipatti|904242|CITY_JALALIPATTI|52010044
Gurpara|899487|CITY_GURPARA|52001309
Babhani|1350214|CITY_BABHANI|52010044
Purakkadi|664970|CITY_PURAKKADI|52010018
Ghoga|1336507|CITY_GHOGA|52009999
Pathara|942396|CITY_PATHARA|52010030
Tikrapara|963169|CITY_TIKRAPARA|52010030
Athani|726223|CITY_ATHANI|52010011
Chokkasandra|885876|CITY_CHOKKASANDRA|52010011
Budhanpur|1338604|CITY_BUDHANPUR|52010008
Salar|1355873|CITY_SALAR|52001309
Zeenath Saint|665001|CITY_ZEENATH_SAINT|52010036
Elinjipra|893395|CITY_ELINJIPRA|52010018
Barapathar|872256|CITY_BARAPATHAR|52010026
Charipara|883260|CITY_CHARIPARA|52010043
Hingoniya|1348217|CITY_HINGONIYA|52010035
Nava|936849|CITY_NAVA|52010002
Kodur|1341143|CITY_KODUR|52010018
Parsa|941747|CITY_PARSA|52009998
Sujapur|959138|CITY_SUJAPUR|52001309
Manthani|929226|CITY_MANTHANI|52033962
Bhagtpura|875540|CITY_BHAGTPURA|52028102
Karasangal|911719|CITY_KARASANGAL|52010036
Paharpur|1353433|CITY_PAHARPUR|52010044
Sonapur|1333490|CITY_SONAPUR|52009997
Mithipur|931651|CITY_MITHIPUR|52001309
Chiyyaram|726265|CITY_CHIYYARAM|52010018
Lingapuram|1333223|CITY_LINGAPURAM|52009994
Pulpalli|664969|CITY_PULPALLI|52010018
Govindapur|898448|CITY_GOVINDAPUR|52010030
Rojhala|949785|CITY_ROJHALA|52010035
Kampasamudram|910069|CITY_KAMPASAMUDRAM|52009994
Sachana|950371|CITY_SACHANA|52010002
Cherthala|659907|CITY_CHERTHALA|52010018
Nai Basti|935036|CITY_NAI_BASTI|52010044
Mankada|928972|CITY_MANKADA|52010018
Erumpatti|893587|CITY_ERUMPATTI|52010036
Kharasi|915624|CITY_KHARASI|52010002
Indlur|903029|CITY_INDLUR|52009994
Alattur|864576|CITY_ALATTUR|52010036
Irimbiliyam|726268|CITY_IRIMBILIYAM|52010018
Kalidaspur|1355694|CITY_KALIDASPUR|52001309
Vanjarwadi|966507|CITY_VANJARWADI|52001320
Padampur|1348861|CITY_PADAMPUR|52010035
Narasingapuram|936106|CITY_NARASINGAPURAM|52010036
Digras|891327|CITY_DIGRAS|52001320
Appaipalle|866395|CITY_APPAIPALLE|52033962
Ghatampur|726596|CITY_GHATAMPUR|52010044
Jinnaram|906789|CITY_JINNARAM|52033962
Mahadebnagar|925825|CITY_MAHADEBNAGAR|52001309
Pakki Sarai|939646|CITY_PAKKI_SARAI|52009998
Firozpura|893860|CITY_FIROZPURA|52010035
Lakhanpur|1352709|CITY_LAKHANPUR|52010044
Amodra|865521|CITY_AMODRA|52010002
Uruli Devachi|965812|CITY_URULI_DEVACHI|52001320
Pathanapuram|726288|CITY_PATHANAPURAM|52010018
Kumguri|920949|CITY_KUMGURI|52009997
Girisamudram|897156|CITY_GIRISAMUDRAM|52010036
Chahardi|881474|CITY_CHAHARDI|52001320
Govindapuram|898450|CITY_GOVINDAPURAM|52010036
Chinchani|743136|CITY_CHINCHANI|52001320
Alluru|864803|CITY_ALLURU|52009994
Gonipur|897884|CITY_GONIPUR|52001309
Alamsahi|864526|CITY_ALAMSAHI|52001309
Lingapur|1349587|CITY_LINGAPUR|52033962
Kheri|745722|CITY_KHERI|52010044
Sujangarh|726487|CITY_SUJANGARH|52010035
Phirangipuram|726067|CITY_PHIRANGIPURAM|52009994
Akasampattu|864165|CITY_AKASAMPATTU|52010036
Kasapuram|912633|CITY_KASAPURAM|52009994
Jaspur Khurd|905564|CITY_JASPUR_KHURD|52028102
Dharmapuram|890264|CITY_DHARMAPURAM|52010036
Bagmari|868948|CITY_BAGMARI|52001309
Koipuram|918292|CITY_KOIPURAM|52010018
Begpur|1338539|CITY_BEGPUR|52010008
Bhokar|741689|CITY_BHOKAR|52001320
Sadarpur|1355867|CITY_SADARPUR|52001309
Konapur|918837|CITY_KONAPUR|52033962
Mujeri|932805|CITY_MUJERI|52010008
Darga|887752|CITY_DARGA|52010011
Rawatpara|949066|CITY_RAWATPARA|52010044
Biltara|879085|CITY_BILTARA|52010027
Ayodhya|726584|CITY_AYODHYA|52010044
Balekuli|870225|CITY_BALEKULI|52010036
Malesemau|927424|CITY_MALESEMAU|52010044
Jitpura|906879|CITY_JITPURA|52010002
Kachari Gaon|907645|CITY_KACHARI_GAON|52009997
Mewara|931238|CITY_MEWARA|52010035
Vankada|966514|CITY_VANKADA|52010002
Dabri|1336503|CITY_DABRI|52009999
Kesavaram|1349537|CITY_KESAVARAM|52033962
Ramuduvalasa|948031|CITY_RAMUDUVALASA|52009994
Rani Khera|1336522|CITY_RANI_KHERA|52009999
Gollaprolu|737836|CITY_GOLLAPROLU|52009994
Alur|1341129|CITY_ALUR|52010018
Chandapur|882609|CITY_CHANDAPUR|52033962
Angallu|865998|CITY_ANGALLU|52009994
Satapar|953947|CITY_SATAPAR|52010002
Nohsa|938180|CITY_NOHSA|52009998
Bermo|875020|CITY_BERMO|52028057
Tattamangalam|961723|CITY_TATTAMANGALAM|52010036
Syampur|960276|CITY_SYAMPUR|52001309
Kauthali|913652|CITY_KAUTHALI|52001320
Rataiya|948691|CITY_RATAIYA|52010002
Amlaki|865425|CITY_AMLAKI|52010035
Gopalraopet|897972|CITY_GOPALRAOPET|52033962
Achra|863275|CITY_ACHRA|52001309
Hosahundi|902300|CITY_HOSAHUNDI|52010011
Ailapuram|863926|CITY_AILAPURAM|52033962
Dhangarwadi|889827|CITY_DHANGARWADI|52001320
Gundlapally|899153|CITY_GUNDLAPALLY|52033962
Sonbarsa|1354269|CITY_SONBARSA|52010044
Shevali|955720|CITY_SHEVALI|52010011
Banamalipur|870889|CITY_BANAMALIPUR|52010030
Ugamedi|965016|CITY_UGAMEDI|52010002
Kattanam|726273|CITY_KATTANAM|52010018
Guduru|1349468|CITY_GUDURU|52033962
Jhikri|906410|CITY_JHIKRI|52001309
Mukundapuram|932905|CITY_MUKUNDAPURAM|52009994
Baner|741688|CITY_BANER|52001320
Sahsapur|950926|CITY_SAHSAPUR|52010044
Husenpur|902621|CITY_HUSENPUR|52010044
Dariyapur|1351263|CITY_DARIYAPUR|52010044
Payyannur|942972|CITY_PAYYANNUR|52010018
Gharsana|743898|CITY_GHARSANA|52010035
Hirakud|726417|CITY_HIRAKUD|52010030
Gadwal|659931|CITY_GADWAL|52033962
Kodiyeri|918094|CITY_KODIYERI|52010018
Harpurwa|901002|CITY_HARPURWA|52009998
Venkupalem|967103|CITY_VENKUPALEM|52009994
Yadgiri|659372|CITY_YADGIRI|52010011
Indlabele|903026|CITY_INDLABELE|52010011
Saidapur|1341058|CITY_SAIDAPUR|52010011
Pittanahalli|944726|CITY_PITTANAHALLI|52010011
Pappanchavadi|941177|CITY_PAPPANCHAVADI|52010034
Gaonri|895218|CITY_GAONRI|52010035
Parassala|941406|CITY_PARASSALA|52010018
Benipur|1350668|CITY_BENIPUR|52010044
Pure Birbal|945863|CITY_PURE_BIRBAL|52010044
Baghmundi|868853|CITY_BAGHMUNDI|52001309
Hilli|901824|CITY_HILLI|52001320
Balasamudram|1333097|CITY_BALASAMUDRAM|52009994
Parli|1342169|CITY_PARLI|52001320
Chhibramau|726592|CITY_CHHIBRAMAU|52010044
Pavara|942911|CITY_PAVARA|52009994
Ranapur|1346449|CITY_RANAPUR|52010030
Chengal|883896|CITY_CHENGAL|52033962
Haulia|901484|CITY_HAULIA|52001309
Jageshwar|903746|CITY_JAGESHWAR|52010002
Dhumalwadi|891009|CITY_DHUMALWADI|52001320
Dondapadu|892053|CITY_DONDAPADU|52009994
Budharam|880816|CITY_BUDHARAM|52033962
Honnenahalli|902252|CITY_HONNENAHALLI|52010011
Bansbaria|871732|CITY_BANSBARIA|52001309
Devapur|889006|CITY_DEVAPUR|52033962
Chandkhuri|882741|CITY_CHANDKHURI|52028058
Ramanattukara|726296|CITY_RAMANATTUKARA|52010018
Kamdebpur|909928|CITY_KAMDEBPUR|52001309
Belwa|874743|CITY_BELWA|52009998
Chanal Majra|882460|CITY_CHANAL_MAJRA|52024787
Andipatti|865917|CITY_ANDIPATTI|52010036
Aroor|726263|CITY_AROOR|52010018
Khamar|1355728|CITY_KHAMAR|52001309
Ramuwal|948036|CITY_RAMUWAL|52010031
Hindaun|726462|CITY_HINDAUN|52010035
Golta|897722|CITY_GOLTA|52001309
Basta|1355533|CITY_BASTA|52001309
Dhana|1337451|CITY_DHANA|52024787
Dighra|1355605|CITY_DIGHRA|52001309
Paluru|940208|CITY_PALURU|52009994
Sawargaon|954380|CITY_SAWARGAON|52001320
Sekandarpur|954494|CITY_SEKANDARPUR|52001309
Sonpet|958617|CITY_SONPET|52033962
Arampur|866531|CITY_ARAMPUR|52001309
Madakalavaripalli|925198|CITY_MADAKALAVARIPALLI|52009994
Kola|1355738|CITY_KOLA|52001309
Mundamveli|933097|CITY_MUNDAMVELI|52010018
Nandigaon|935683|CITY_NANDIGAON|52033962
Mangalduari|928508|CITY_MANGALDUARI|52001309
Kotra|919850|CITY_KOTRA|52010035
Shankarpura|1337006|CITY_SHANKARPURA|52010002
Harit|900804|CITY_HARIT|52001309
Bachpur|868194|CITY_BACHPUR|52001309
Belgram|874574|CITY_BELGRAM|52001309
Sirasgi|957330|CITY_SIRASGI|52010011
Manauri|928135|CITY_MANAURI|52010044
Jamner|726316|CITY_JAMNER|52001320
Kadua|1355689|CITY_KADUA|52001309
Mambapur|927926|CITY_MAMBAPUR|52033962
Dodballapura|659934|CITY_DODBALLAPURA|52010011
Rajchandrapur|947031|CITY_RAJCHANDRAPUR|52001309
Dilawarpur|1334009|CITY_DILAWARPUR|52009998
Jhingra|906459|CITY_JHINGRA|52001309
Dumra|1334031|CITY_DUMRA|52009998
Chikkanahalli|884891|CITY_CHIKKANAHALLI|52010011
Padugupadu|939185|CITY_PADUGUPADU|52009994
Pochampalli|944756|CITY_POCHAMPALLI|52033962
Nabinagar|1355795|CITY_NABINAGAR|52001309
Duliajan|659910|CITY_DULIAJAN|52009997
Kanaipur|910174|CITY_KANAIPUR|52001309
Pandaveshwar|665010|CITY_PANDAVESHWAR|52001309
Mandavalli|740438|CITY_MANDAVALLI|52009994
Sidhari|1354170|CITY_SIDHARI|52010044
Sadullapur|950558|CITY_SADULLAPUR|52010044
Panoli|940983|CITY_PANOLI|52010002
Basai|1338525|CITY_BASAI|52010008
Arthi|866987|CITY_ARTHI|52024787
Palamathi|939773|CITY_PALAMATHI|52010036
Manchikalapadu|928179|CITY_MANCHIKALAPADU|52009994
Chauti|883750|CITY_CHAUTI|52001309
Perambai|943249|CITY_PERAMBAI|52010036
Bhinmal|877529|CITY_BHINMAL|52010035
Paighambarpur|939416|CITY_PAIGHAMBARPUR|52009998
Marvad|929843|CITY_MARVAD|52024799
Medi|930696|CITY_MEDI|52010002
Srinivasapuram|1333338|CITY_SRINIVASAPURAM|52009994
Kulesra|920649|CITY_KULESRA|52010044
Husnabad|726501|CITY_HUSNABAD|52033962
Buvvanapalle|726042|CITY_BUVVANAPALLE|52009994
Boppudi|880345|CITY_BOPPUDI|52009994
Tiruvali|1341168|CITY_TIRUVALI|52010018
Malakpet|927264|CITY_MALAKPET|52033962
Kavilampara|913714|CITY_KAVILAMPARA|52010018
Pakari|1353449|CITY_PAKARI|52010044
Ganeshgarh|894784|CITY_GANESHGARH|52010035
Chainpura|1347845|CITY_CHAINPURA|52010035
Baijnath|726182|CITY_BAIJNATH|52024787
Lingala|1349585|CITY_LINGALA|52033962
Naroli|1336499|CITY_NAROLI|52024799
Nagarapalem|934222|CITY_NAGARAPALEM|52009994
Tiruvallikeni|744159|CITY_TIRUVALLIKENI|52010036
Saidpura|1347306|CITY_SAIDPURA|52010031
Chintakani|885383|CITY_CHINTAKANI|52033962
Bhurasar|878204|CITY_BHURASAR|52010035
Begri|874248|CITY_BEGRI|52001309
Chamrajpet|882394|CITY_CHAMRAJPET|52010011
Madupur|925644|CITY_MADUPUR|52001309
Racherla|946311|CITY_RACHERLA|52009994
Sawana|954368|CITY_SAWANA|52010044
Katholi|913218|CITY_KATHOLI|52024787
Abbapur|863092|CITY_ABBAPUR|52033962
Atraval|867584|CITY_ATRAVAL|52001320
Bhimlat|877483|CITY_BHIMLAT|52010035
Kottanallur|919917|CITY_KOTTANALLUR|52010018
Chaura|1351123|CITY_CHAURA|52010044
Radhanpur|738007|CITY_RADHANPUR|52010002
Ilampur|902832|CITY_ILAMPUR|52001309
Chintakunta|1349395|CITY_CHINTAKUNTA|52033962
Partapgarh|1347231|CITY_PARTAPGARH|52010031
Reddipalayam|949176|CITY_REDDIPALAYAM|52010036
Vemagiri|966958|CITY_VEMAGIRI|52009994
Ayyavaripeta|867911|CITY_AYYAVARIPETA|52009994
Ghot|896734|CITY_GHOT|52001320
Sihi|1339341|CITY_SIHI|52010008
Dharmaram|890267|CITY_DHARMARAM|52033962
Narayanapuram|1349689|CITY_NARAYANAPURAM|52033962
Chinnayagudem|885355|CITY_CHINNAYAGUDEM|52009994
Kripalpur|1352588|CITY_KRIPALPUR|52010044
Baraipara|872150|CITY_BARAIPARA|52009997
Talakarai|960655|CITY_TALAKARAI|52010036
Kudal|726329|CITY_KUDAL|52001320
Kadappamadai|907884|CITY_KADAPPAMADAI|52010036
Bahdan|869153|CITY_BAHDAN|52010027
Kaman|1341743|CITY_KAMAN|52001320
Tahirpur|1354353|CITY_TAHIRPUR|52010044
Malpur|927811|CITY_MALPUR|52009998
Kiranippatti|917594|CITY_KIRANIPPATTI|52010036
Udaipura|1345944|CITY_UDAIPURA|52010027
Lakshmisagara|923170|CITY_LAKSHMISAGARA|52010011
Nandipet|935713|CITY_NANDIPET|52033962
Gaggarpur|894171|CITY_GAGGARPUR|52010031
Raniwas|948372|CITY_RANIWAS|52010035
Malaiyur|927249|CITY_MALAIYUR|52010036
Mahishmari|926228|CITY_MAHISHMARI|52001309
Erragondapalem|893552|CITY_ERRAGONDAPALEM|52009994
